affected_macaddress,alerted_macaddress,severity_level,location
0c:51:01:b7:15:11,5c:5f:67:8b:f1:d7,mild,1st_floor
0c:51:01:b7:15:11,3c:cd:36:a3:4c:63,mild,1st_floor
0c:51:01:b7:15:11,a4:c3:f0:a5:f1:09,mild,1st_floor
0c:51:01:b7:15:11,9c:da:3e:7e:f8:ce,mild,1st_floor
0c:51:01:b7:15:11,e4:70:b8:82:85:a7,mild,1st_floor
0c:51:01:b7:15:11,cc:44:63:23:82:77,mild,1st_floor
0c:51:01:b7:15:11,90:61:ae:25:9f:63,mild,1st_floor
0c:51:01:b7:15:11,c0:dc:da:00:e3:a9,mild,1st_floor
0c:51:01:b7:15:11,88:66:a5:0c:b4:83,mild,1st_floor
0c:51:01:b7:15:11,48:a4:72:ae:11:86,mild,1st_floor
0c:51:01:b7:15:11,88:66:a5:42:91:21,mild,1st_floor
0c:51:01:b7:15:11,8c:8e:f2:b1:14:ee,mild,1st_floor
0c:51:01:b7:15:11,7c:b2:7d:86:43:31,mild,1st_floor
0c:51:01:b7:15:11,88:66:a5:55:ad:91,mild,1st_floor
0c:51:01:b7:15:11,88:66:a5:3b:66:5b,mild,1st_floor
0c:51:01:b7:15:11,9c:da:3e:7f:a0:ee,mild,1st_floor
0c:51:01:b7:15:11,9c:da:3e:7f:a3:0f,mild,1st_floor
0c:51:01:b7:15:11,e4:a7:a0:99:dd:06,mild,1st_floor
0c:51:01:b7:15:11,8c:8e:f2:a6:0b:d3,mild,1st_floor
0c:51:01:b7:15:11,6c:96:cf:c7:43:1f,mild,1st_floor
0c:51:01:b7:15:11,8c:f5:a3:ce:1e:dc,mild,1st_floor
0c:51:01:b7:15:11,10:02:b5:e3:08:eb,mild,1st_floor
0c:51:01:b7:15:11,90:61:ae:25:4b:67,mild,1st_floor
5c:5f:67:8b:e1:56,9c:da:3e:69:d3:ef,mild,1st_floor
5c:5f:67:8b:e1:56,88:66:a5:97:34:60,mild,1st_floor
5c:5f:67:8b:e1:56,cc:44:63:23:c8:f9,mild,1st_floor
5c:5f:67:8b:e1:56,7c:b2:7d:85:d7:f7,mild,1st_floor
5c:5f:67:8b:e1:56,8c:83:e1:48:c8:28,mild,1st_floor
5c:5f:67:8b:e1:56,d0:81:7a:b4:7a:d6,mild,1st_floor
5c:5f:67:8b:e1:56,9c:da:3e:7f:a1:2a,mild,1st_floor
5c:5f:67:8b:e1:56,9c:da:3e:7f:8e:bf,mild,1st_floor
5c:5f:67:8b:e1:56,88:66:a5:0c:b4:83,mild,1st_floor
5c:5f:67:8b:e1:56,48:a4:72:ae:12:80,mild,1st_floor
5c:5f:67:8b:e1:56,8c:8e:f2:1b:0d:f1,mild,1st_floor
5c:5f:67:8b:e1:56,28:16:ad:17:e4:b3,mild,1st_floor
5c:5f:67:8b:e1:56,38:78:62:ec:78:16,moderate,1st_floor
5c:5f:67:8b:e1:56,48:a4:72:ae:11:5e,moderate,1st_floor
5c:5f:67:8b:e1:56,d0:77:14:23:f3:c5,moderate,1st_floor
5c:5f:67:8b:e1:56,7c:b2:7d:87:76:48,moderate,1st_floor
5c:5f:67:8b:e1:56,a4:c3:f0:a1:fc:0c,moderate,1st_floor
5c:5f:67:8b:e1:56,9c:da:3e:7e:f8:ce,moderate,1st_floor
5c:5f:67:8b:e1:56,98:10:e8:3b:08:d7,moderate,1st_floor
5c:5f:67:8b:e1:56,9c:da:3e:69:ca:bc,moderate,1st_floor
5c:5f:67:8b:e1:56,88:66:a5:1d:61:ae,moderate,1st_floor
5c:5f:67:8b:e1:56,04:d6:aa:c0:d8:56,moderate,1st_floor
c0:b6:f9:f5:58:d4,9c:da:3e:69:d3:ef,mild,1st_floor
c0:b6:f9:f5:58:d4,88:66:a5:1a:ba:53,mild,1st_floor
c0:b6:f9:f5:58:d4,88:66:a5:4d:6c:de,mild,1st_floor
c0:b6:f9:f5:58:d4,9c:da:3e:7e:f7:75,mild,1st_floor
c0:b6:f9:f5:58:d4,9c:da:3e:7f:8e:01,mild,1st_floor
c0:b6:f9:f5:58:d4,48:a4:72:ab:61:57,mild,1st_floor
c0:b6:f9:f5:58:d4,e0:d0:83:56:6e:71,mild,1st_floor
c0:b6:f9:f5:58:d4,5c:5f:67:8b:1c:76,mild,1st_floor
c0:b6:f9:f5:58:d4,80:0c:67:bd:1c:89,mild,1st_floor
c0:b6:f9:f5:58:d4,e4:a7:a0:99:db:cb,mild,1st_floor
c0:b6:f9:f5:58:d4,88:66:a5:3d:99:eb,mild,1st_floor
c0:b6:f9:f5:58:d4,48:a4:72:ae:12:8f,mild,1st_floor
c0:b6:f9:f5:58:d4,9c:da:3e:69:ca:fd,moderate,1st_floor
c0:b6:f9:f5:58:d4,18:5e:0f:ec:f0:a9,moderate,1st_floor
c0:b6:f9:f5:58:d4,18:5e:0f:ec:f0:77,moderate,1st_floor
c0:b6:f9:f5:58:d4,98:10:e8:07:b6:8f,moderate,1st_floor
c0:b6:f9:f5:58:d4,cc:44:63:12:2a:3f,moderate,1st_floor
c0:b6:f9:f5:58:d4,30:07:4d:72:11:54,moderate,1st_floor
c0:b6:f9:f5:58:d4,98:10:e8:08:66:44,moderate,1st_floor
c0:b6:f9:f5:58:d4,5c:5f:67:8b:1c:7b,moderate,1st_floor
c0:b6:f9:f5:58:d4,00:23:a7:e5:b3:b4,moderate,1st_floor
c0:b6:f9:f5:58:d4,e4:a7:a0:99:dc:f7,moderate,1st_floor
c0:b6:f9:f5:58:d4,7c:b2:7d:85:ba:06,moderate,1st_floor
c0:b6:f9:f5:58:d4,3c:f8:62:6c:86:4e,moderate,1st_floor
c0:b6:f9:f5:58:d4,cc:c0:79:0b:9a:2a,moderate,1st_floor
c0:b6:f9:f5:58:d4,14:ab:c5:09:b7:53,moderate,1st_floor
c0:b6:f9:f5:58:d4,04:d6:aa:c0:d8:56,moderate,1st_floor
c0:b6:f9:f5:58:d4,f8:2d:7c:dc:dc:b8,moderate,1st_floor
c0:b6:f9:f5:58:d4,88:66:a5:54:fb:b9,moderate,1st_floor
c0:b6:f9:f5:58:d4,fc:4d:d4:55:31:b4,severe,1st_floor
c0:b6:f9:f5:58:d4,c0:d2:dd:66:08:99,severe,1st_floor
c0:b6:f9:f5:58:d4,9c:b6:d0:e1:72:9f,severe,1st_floor
c0:b6:f9:f5:58:d4,a8:db:03:52:33:06,severe,1st_floor
c0:b6:f9:f5:58:d4,40:e2:30:cd:e6:55,severe,1st_floor
c0:b6:f9:f5:58:d4,14:9f:3c:59:78:c5,severe,1st_floor
c0:b6:f9:f5:58:d4,f8:2d:7c:5a:14:67,severe,1st_floor
c0:b6:f9:f5:58:d4,04:d3:b0:f1:cf:e3,severe,1st_floor
c0:b6:f9:f5:58:d4,3c:f8:62:6b:4e:d2,severe,1st_floor
c0:b6:f9:f5:58:d4,c4:e9:84:09:a4:6f,severe,1st_floor
04:db:56:e6:b5:71,88:66:a5:0e:e4:28,mild,1st_floor
04:db:56:e6:b5:71,6c:96:cf:88:21:ff,mild,1st_floor
04:db:56:e6:b5:71,98:10:e8:06:82:52,mild,1st_floor
04:db:56:e6:b5:71,90:61:ae:25:49:d7,mild,1st_floor
04:db:56:e6:b5:71,5c:f7:e6:e7:fe:0f,mild,1st_floor
04:db:56:e6:b5:71,48:a4:72:ae:12:80,mild,1st_floor
04:db:56:e6:b5:71,88:66:a5:00:ff:ff,mild,1st_floor
04:db:56:e6:b5:71,98:10:e8:08:43:ef,mild,1st_floor
04:db:56:e6:b5:71,88:da:1a:29:28:38,mild,1st_floor
04:db:56:e6:b5:71,98:10:e8:52:f9:41,mild,1st_floor
04:db:56:e6:b5:71,88:66:a5:0e:a4:bb,moderate,1st_floor
04:db:56:e6:b5:71,9c:da:3e:7e:f8:e2,severe,1st_floor
04:db:56:e6:b5:71,cc:44:63:22:a6:39,severe,1st_floor
04:db:56:e6:b5:71,a4:c3:f0:a5:f0:eb,severe,1st_floor
04:db:56:e6:b5:71,9c:da:3e:7f:8e:bf,severe,1st_floor
04:db:56:e6:b5:71,7c:b2:7d:87:e5:06,severe,1st_floor
04:db:56:e6:b5:71,90:61:ae:25:4e:a5,severe,1st_floor
04:db:56:e6:b5:71,6c:96:cf:ca:e0:9c,severe,1st_floor
04:db:56:e6:b5:71,9c:da:3e:7f:a1:84,severe,1st_floor
04:db:56:e6:b5:71,5c:5f:67:8b:1b:77,severe,1st_floor
04:db:56:e6:b5:71,88:66:a5:15:d6:89,severe,1st_floor
04:db:56:e6:b5:71,90:61:ae:25:a1:de,severe,1st_floor
04:db:56:e6:b5:71,7c:b2:7d:85:ba:06,severe,1st_floor
88:66:a5:3b:66:5b,8c:8e:f2:02:86:b5,mild,1st_floor
88:66:a5:3b:66:5b,94:94:26:5c:0d:77,mild,1st_floor
88:66:a5:3b:66:5b,5c:f7:e6:e7:ff:62,mild,1st_floor
88:66:a5:3b:66:5b,e4:70:b8:82:85:a7,mild,1st_floor
88:66:a5:3b:66:5b,0c:51:01:b7:15:11,mild,1st_floor
88:66:a5:3b:66:5b,88:66:a5:55:ad:91,mild,1st_floor
88:66:a5:3b:66:5b,9c:da:3e:7f:a3:0f,mild,1st_floor
88:66:a5:3b:66:5b,6c:96:cf:c7:43:1f,mild,1st_floor
88:66:a5:3b:66:5b,10:02:b5:e3:08:eb,mild,1st_floor
88:66:a5:3b:66:5b,24:1b:7a:1b:eb:ba,moderate,1st_floor
88:66:a5:3b:66:5b,8c:f5:a3:ce:1e:dc,moderate,1st_floor
88:66:a5:3b:66:5b,48:a4:72:ae:11:86,severe,1st_floor
88:66:a5:3b:66:5b,88:66:a5:98:30:6d,severe,1st_floor
88:66:a5:3b:66:5b,c0:dc:da:00:e3:a9,severe,1st_floor
88:66:a5:3b:66:5b,8c:8e:f2:a0:91:09,severe,1st_floor
88:66:a5:3b:66:5b,98:10:e8:07:e0:5b,severe,1st_floor
88:66:a5:3b:66:5b,c4:61:8b:a4:a8:7a,severe,1st_floor
88:66:a5:3b:66:5b,90:61:ae:25:9f:63,severe,1st_floor
88:66:a5:3b:66:5b,0c:51:01:b3:e5:c5,severe,1st_floor
88:66:a5:3b:66:5b,5c:5f:67:8b:1c:5d,severe,1st_floor
88:66:a5:3b:66:5b,88:66:a5:56:00:19,severe,1st_floor
88:66:a5:3b:66:5b,cc:44:63:23:82:77,severe,1st_floor
88:66:a5:3b:66:5b,3c:cd:36:a3:4c:63,severe,1st_floor
88:66:a5:3b:66:5b,7c:b2:7d:85:d6:e4,severe,1st_floor
88:66:a5:3b:66:5b,5c:5f:67:8b:e2:00,severe,1st_floor
88:66:a5:3b:66:5b,88:66:a5:da:3a:cf,severe,1st_floor
88:66:a5:3b:66:5b,8c:8e:f2:a6:0b:d3,severe,1st_floor
88:66:a5:3b:66:5b,5c:5f:67:8b:f2:0e,severe,1st_floor
88:66:a5:3b:66:5b,5c:5f:67:8b:ec:c8,severe,1st_floor
88:66:a5:3b:66:5b,5c:5f:67:8b:f1:eb,severe,1st_floor
88:66:a5:3b:66:5b,5c:5f:67:8b:1c:62,severe,1st_floor
88:66:a5:3b:66:5b,00:b3:62:26:15:04,severe,1st_floor
88:66:a5:3b:66:5b,88:66:a5:42:91:21,severe,1st_floor
88:66:a5:3b:66:5b,5c:5f:67:8b:f1:d7,severe,1st_floor
88:66:a5:3b:66:5b,88:66:a5:8f:bb:ad,severe,1st_floor
88:66:a5:3b:66:5b,9c:f4:8e:d3:0d:ba,severe,1st_floor
88:66:a5:3b:66:5b,a4:c3:f0:a5:f1:09,severe,1st_floor
88:66:a5:3b:66:5b,e4:a7:a0:99:dd:06,severe,1st_floor
88:66:a5:3b:66:5b,9c:da:3e:7e:f8:ce,severe,1st_floor
88:66:a5:3b:66:5b,88:66:a5:0c:b4:83,severe,1st_floor
88:66:a5:3b:66:5b,8c:8e:f2:b1:14:ee,severe,1st_floor
88:66:a5:3b:66:5b,7c:b2:7d:86:43:31,severe,1st_floor
88:66:a5:3b:66:5b,90:61:ae:25:4b:67,severe,1st_floor
88:66:a5:3b:66:5b,9c:da:3e:7f:a0:ee,severe,1st_floor
9c:da:3e:69:ca:bc,88:66:a5:97:34:60,mild,1st_floor
9c:da:3e:69:ca:bc,cc:44:63:23:c8:f9,mild,1st_floor
9c:da:3e:69:ca:bc,38:78:62:ec:78:16,mild,1st_floor
9c:da:3e:69:ca:bc,88:66:a5:12:7c:b1,mild,1st_floor
9c:da:3e:69:ca:bc,9c:da:3e:7f:a0:da,mild,1st_floor
9c:da:3e:69:ca:bc,d0:77:14:23:f3:c5,mild,1st_floor
9c:da:3e:69:ca:bc,9c:da:3e:7f:a1:2a,mild,1st_floor
9c:da:3e:69:ca:bc,9c:da:3e:7f:8e:bf,mild,1st_floor
9c:da:3e:69:ca:bc,88:66:a5:1d:61:ae,mild,1st_floor
9c:da:3e:69:ca:bc,34:42:62:b9:12:12,mild,1st_floor
9c:da:3e:69:ca:bc,28:16:ad:17:e4:b3,mild,1st_floor
9c:da:3e:69:ca:bc,48:a4:72:ae:11:5e,moderate,1st_floor
9c:da:3e:69:ca:bc,5c:5f:67:8b:e1:56,moderate,1st_floor
9c:da:3e:69:ca:bc,7c:b2:7d:87:76:48,moderate,1st_floor
9c:da:3e:69:ca:bc,88:66:a5:55:f1:6e,moderate,1st_floor
9c:da:3e:69:ca:bc,a4:c3:f0:a1:fc:0c,moderate,1st_floor
9c:da:3e:69:ca:bc,9c:da:3e:7e:f8:ce,moderate,1st_floor
9c:da:3e:69:ca:bc,98:10:e8:3b:08:d7,moderate,1st_floor
9c:da:3e:69:ca:bc,04:d6:aa:c0:d8:56,moderate,1st_floor
9c:da:3e:69:ca:bc,8c:83:e1:48:c8:28,moderate,1st_floor
88:66:a5:55:52:f9,9c:f4:8e:d2:9c:9e,mild,1st_floor
88:66:a5:55:52:f9,5c:f7:e6:e5:33:3e,mild,1st_floor
88:66:a5:55:52:f9,7c:d5:66:6c:ab:e6,mild,1st_floor
88:66:a5:55:52:f9,48:a4:72:ae:12:4e,mild,1st_floor
88:66:a5:55:52:f9,88:66:a5:0e:7c:26,mild,1st_floor
88:66:a5:55:52:f9,5c:5f:67:8b:f2:36,mild,1st_floor
88:66:a5:55:52:f9,7c:b2:7d:85:8c:7f,mild,1st_floor
88:66:a5:55:52:f9,98:10:e8:52:f9:41,mild,1st_floor
88:66:a5:55:52:f9,88:66:a5:12:7c:b1,mild,1st_floor
88:66:a5:55:52:f9,00:b3:62:de:41:e9,mild,1st_floor
88:66:a5:55:52:f9,48:45:20:4b:c2:51,mild,1st_floor
88:66:a5:55:52:f9,6c:96:cf:ca:e0:9c,mild,1st_floor
88:66:a5:55:52:f9,88:66:a5:10:be:cb,mild,1st_floor
88:66:a5:55:52:f9,9c:f4:8e:d4:c2:44,mild,1st_floor
88:66:a5:55:52:f9,e4:a7:a0:99:dd:dd,mild,1st_floor
88:66:a5:55:52:f9,9c:da:3e:7f:8e:bf,mild,1st_floor
88:66:a5:55:52:f9,b4:9c:df:16:bd:3a,mild,1st_floor
88:66:a5:55:52:f9,9c:da:3e:7f:a3:0f,mild,1st_floor
88:66:a5:55:52:f9,6c:c7:ec:36:92:15,mild,1st_floor
88:66:a5:55:52:f9,88:66:a5:3b:ce:4f,mild,1st_floor
88:66:a5:55:52:f9,7c:b2:7d:87:7a:76,mild,1st_floor
88:66:a5:55:52:f9,48:a4:72:ae:12:8f,mild,1st_floor
88:66:a5:55:52:f9,8c:8e:f2:b1:14:ee,moderate,1st_floor
88:66:a5:55:52:f9,8c:8e:f2:a0:91:09,moderate,1st_floor
88:66:a5:55:52:f9,ec:ad:b8:7e:23:e2,moderate,1st_floor
88:66:a5:55:52:f9,48:a4:72:9a:d8:a0,moderate,1st_floor
88:66:a5:55:52:f9,98:ca:33:95:8c:fa,moderate,1st_floor
88:66:a5:55:52:f9,d0:7f:a0:a3:c4:39,moderate,1st_floor
88:66:a5:55:52:f9,e4:a7:a0:99:bc:0e,moderate,1st_floor
88:66:a5:55:52:f9,90:61:ae:25:a1:6b,moderate,1st_floor
88:66:a5:55:52:f9,5c:5f:67:8b:f1:d7,moderate,1st_floor
88:66:a5:55:52:f9,cc:44:63:23:82:77,moderate,1st_floor
88:66:a5:55:52:f9,cc:44:63:42:41:f9,moderate,1st_floor
88:66:a5:55:52:f9,48:45:20:37:cf:b7,moderate,1st_floor
88:66:a5:55:52:f9,5c:5f:67:8b:ec:c8,moderate,1st_floor
88:66:a5:55:52:f9,88:66:a5:0e:e4:28,moderate,1st_floor
88:66:a5:55:52:f9,cc:44:63:12:2a:3f,moderate,1st_floor
88:66:a5:55:52:f9,9c:da:3e:7f:a0:c6,moderate,1st_floor
88:66:a5:55:52:f9,cc:44:63:42:3b:b4,moderate,1st_floor
88:66:a5:55:52:f9,88:66:a5:8f:a7:85,moderate,1st_floor
88:66:a5:55:52:f9,14:ab:c5:b7:01:dd,moderate,1st_floor
88:66:a5:55:52:f9,8c:f5:a3:de:63:25,moderate,1st_floor
88:66:a5:55:52:f9,90:61:ae:25:4f:5e,moderate,1st_floor
88:66:a5:55:52:f9,48:a4:72:ae:12:62,moderate,1st_floor
88:66:a5:55:52:f9,7c:b2:7d:85:ba:06,moderate,1st_floor
88:66:a5:55:52:f9,98:10:e8:3b:13:05,moderate,1st_floor
88:66:a5:55:52:f9,90:61:ae:25:4f:77,moderate,1st_floor
88:66:a5:55:52:f9,88:da:1a:28:07:14,moderate,1st_floor
88:66:a5:55:52:f9,5c:5f:67:8b:1a:f0,moderate,1st_floor
88:66:a5:55:52:f9,8c:f5:a3:ce:1e:dc,moderate,1st_floor
88:66:a5:55:52:f9,a4:e9:75:a3:fd:4d,moderate,1st_floor
88:66:a5:55:52:f9,b4:9c:df:80:03:98,severe,1st_floor
88:66:a5:55:52:f9,cc:44:63:23:c8:f9,severe,1st_floor
88:66:a5:55:52:f9,80:e6:50:6a:60:19,severe,1st_floor
88:66:a5:55:52:f9,98:10:e8:3b:08:d7,severe,1st_floor
88:66:a5:55:52:f9,98:10:e8:39:f6:14,severe,1st_floor
88:66:a5:55:52:f9,7c:b2:7d:86:43:9a,severe,1st_floor
88:66:a5:55:52:f9,9c:da:3e:7f:a0:da,severe,1st_floor
88:66:a5:55:52:f9,98:10:e8:3b:5c:d1,severe,1st_floor
88:66:a5:55:52:f9,88:66:a5:56:00:19,severe,1st_floor
88:66:a5:55:52:f9,08:e6:89:17:48:61,severe,1st_floor
88:66:a5:55:52:f9,3c:cd:36:a3:4c:63,severe,1st_floor
88:66:a5:55:52:f9,9c:da:3e:7f:a0:6c,severe,1st_floor
88:66:a5:55:52:f9,88:66:a5:18:4d:cd,severe,1st_floor
88:66:a5:55:52:f9,28:16:ad:17:e4:b3,severe,1st_floor
88:66:a5:55:52:f9,c4:61:8b:9a:4c:81,severe,1st_floor
88:66:a5:55:52:f9,9c:da:3e:7f:a1:48,severe,1st_floor
88:66:a5:55:52:f9,10:02:b5:e3:09:40,severe,1st_floor
88:66:a5:55:52:f9,48:a4:72:ae:12:7b,severe,1st_floor
88:66:a5:55:52:f9,88:66:a5:da:b1:45,severe,1st_floor
88:66:a5:55:52:f9,9c:da:3e:7f:a0:ee,severe,1st_floor
c0:d2:dd:66:08:99,9c:da:3e:69:d3:ef,mild,1st_floor
c0:d2:dd:66:08:99,88:66:a5:1a:ba:53,mild,1st_floor
c0:d2:dd:66:08:99,88:66:a5:4d:6c:de,mild,1st_floor
c0:d2:dd:66:08:99,9c:da:3e:7e:f7:75,mild,1st_floor
c0:d2:dd:66:08:99,9c:da:3e:7f:8e:01,mild,1st_floor
c0:d2:dd:66:08:99,48:a4:72:ab:61:57,mild,1st_floor
c0:d2:dd:66:08:99,e0:d0:83:56:6e:71,mild,1st_floor
c0:d2:dd:66:08:99,5c:5f:67:8b:1c:76,mild,1st_floor
c0:d2:dd:66:08:99,80:0c:67:bd:1c:89,mild,1st_floor
c0:d2:dd:66:08:99,e4:a7:a0:99:db:cb,mild,1st_floor
c0:d2:dd:66:08:99,88:66:a5:3d:99:eb,mild,1st_floor
c0:d2:dd:66:08:99,48:a4:72:ae:12:8f,mild,1st_floor
c0:d2:dd:66:08:99,18:5e:0f:ec:f0:a9,moderate,1st_floor
c0:d2:dd:66:08:99,98:10:e8:07:b6:8f,moderate,1st_floor
c0:d2:dd:66:08:99,cc:44:63:12:2a:3f,moderate,1st_floor
c0:d2:dd:66:08:99,30:07:4d:72:11:54,moderate,1st_floor
c0:d2:dd:66:08:99,98:10:e8:08:66:44,moderate,1st_floor
c0:d2:dd:66:08:99,5c:5f:67:8b:1c:7b,moderate,1st_floor
c0:d2:dd:66:08:99,00:23:a7:e5:b3:b4,moderate,1st_floor
c0:d2:dd:66:08:99,7c:b2:7d:85:ba:06,moderate,1st_floor
c0:d2:dd:66:08:99,3c:f8:62:6c:86:4e,moderate,1st_floor
c0:d2:dd:66:08:99,14:ab:c5:09:b7:53,moderate,1st_floor
c0:d2:dd:66:08:99,04:d6:aa:c0:d8:56,moderate,1st_floor
c0:d2:dd:66:08:99,f8:2d:7c:dc:dc:b8,moderate,1st_floor
c0:d2:dd:66:08:99,88:66:a5:54:fb:b9,moderate,1st_floor
c0:d2:dd:66:08:99,fc:4d:d4:55:31:b4,severe,1st_floor
c0:d2:dd:66:08:99,9c:b6:d0:e1:72:9f,severe,1st_floor
c0:d2:dd:66:08:99,a8:db:03:52:33:06,severe,1st_floor
c0:d2:dd:66:08:99,e4:a7:a0:99:dc:f7,severe,1st_floor
c0:d2:dd:66:08:99,40:e2:30:cd:e6:55,severe,1st_floor
c0:d2:dd:66:08:99,cc:c0:79:0b:9a:2a,severe,1st_floor
c0:d2:dd:66:08:99,c0:b6:f9:f5:58:d4,severe,1st_floor
c0:d2:dd:66:08:99,14:9f:3c:59:78:c5,severe,1st_floor
c0:d2:dd:66:08:99,f8:2d:7c:5a:14:67,severe,1st_floor
c0:d2:dd:66:08:99,9c:da:3e:69:ca:fd,severe,1st_floor
c0:d2:dd:66:08:99,04:d3:b0:f1:cf:e3,severe,1st_floor
c0:d2:dd:66:08:99,18:5e:0f:ec:f0:77,severe,1st_floor
c0:d2:dd:66:08:99,3c:f8:62:6b:4e:d2,severe,1st_floor
c0:d2:dd:66:08:99,c4:e9:84:09:a4:6f,severe,1st_floor
9c:da:3e:7e:f8:e2,cc:44:63:22:a6:39,severe,1st_floor
9c:da:3e:7e:f8:e2,a4:c3:f0:a5:f0:eb,severe,1st_floor
9c:da:3e:7e:f8:e2,9c:da:3e:7f:8e:bf,severe,1st_floor
9c:da:3e:7e:f8:e2,7c:b2:7d:87:e5:06,severe,1st_floor
9c:da:3e:7e:f8:e2,90:61:ae:25:4e:a5,severe,1st_floor
9c:da:3e:7e:f8:e2,7c:b2:7d:85:ba:06,severe,1st_floor
9c:da:3e:7e:f8:e2,6c:96:cf:ca:e0:9c,severe,1st_floor
9c:da:3e:7e:f8:e2,9c:da:3e:7f:a1:84,severe,1st_floor
9c:da:3e:7e:f8:e2,5c:5f:67:8b:1b:77,severe,1st_floor
9c:da:3e:7e:f8:e2,88:66:a5:15:d6:89,severe,1st_floor
9c:da:3e:7e:f8:e2,90:61:ae:25:a1:de,severe,1st_floor
9c:da:3e:7e:f8:e2,04:db:56:e6:b5:71,severe,1st_floor
9c:da:3e:69:d3:ef,c0:d2:dd:66:08:99,mild,1st_floor
9c:da:3e:69:d3:ef,04:d3:b0:f1:cf:e3,mild,1st_floor
9c:da:3e:69:d3:ef,88:66:a5:97:34:60,mild,1st_floor
9c:da:3e:69:d3:ef,00:23:a7:e5:b3:b4,mild,1st_floor
9c:da:3e:69:d3:ef,88:66:a5:54:fb:b9,mild,1st_floor
9c:da:3e:69:d3:ef,3c:f8:62:6c:86:4e,mild,1st_floor
9c:da:3e:69:d3:ef,38:78:62:ec:78:16,mild,1st_floor
9c:da:3e:69:d3:ef,7c:b2:7d:85:d7:f7,mild,1st_floor
9c:da:3e:69:d3:ef,7c:b2:7d:85:ba:06,mild,1st_floor
9c:da:3e:69:d3:ef,cc:44:63:12:2a:3f,mild,1st_floor
9c:da:3e:69:d3:ef,f8:2d:7c:5a:14:67,mild,1st_floor
9c:da:3e:69:d3:ef,f8:2d:7c:dc:dc:b8,mild,1st_floor
9c:da:3e:69:d3:ef,9c:b6:d0:e1:72:9f,mild,1st_floor
9c:da:3e:69:d3:ef,88:66:a5:12:7c:b1,mild,1st_floor
9c:da:3e:69:d3:ef,88:66:a5:4d:6c:de,mild,1st_floor
9c:da:3e:69:d3:ef,14:9f:3c:59:78:c5,mild,1st_floor
9c:da:3e:69:d3:ef,9c:da:3e:7f:8e:01,mild,1st_floor
9c:da:3e:69:d3:ef,48:a4:72:ab:61:57,mild,1st_floor
9c:da:3e:69:d3:ef,b4:9c:df:64:5e:04,mild,1st_floor
9c:da:3e:69:d3:ef,9c:da:3e:7f:a0:da,mild,1st_floor
9c:da:3e:69:d3:ef,98:10:e8:08:66:44,mild,1st_floor
9c:da:3e:69:d3:ef,9c:da:3e:7f:a1:2a,mild,1st_floor
9c:da:3e:69:d3:ef,18:5e:0f:ec:f0:77,mild,1st_floor
9c:da:3e:69:d3:ef,e0:d0:83:56:6e:71,mild,1st_floor
9c:da:3e:69:d3:ef,5c:5f:67:8b:e1:56,mild,1st_floor
9c:da:3e:69:d3:ef,14:ab:c5:09:b7:53,mild,1st_floor
9c:da:3e:69:d3:ef,c0:b6:f9:f5:58:d4,mild,1st_floor
9c:da:3e:69:d3:ef,04:d6:aa:c0:d8:56,mild,1st_floor
9c:da:3e:69:d3:ef,9c:da:3e:69:ca:fd,mild,1st_floor
9c:da:3e:69:d3:ef,5c:5f:67:8b:e1:b5,mild,1st_floor
9c:da:3e:69:d3:ef,5c:5f:67:8b:1c:76,mild,1st_floor
9c:da:3e:69:d3:ef,c4:e9:84:09:a4:6f,mild,1st_floor
9c:da:3e:69:d3:ef,18:5e:0f:ec:f0:a9,mild,1st_floor
9c:da:3e:69:d3:ef,88:66:a5:1d:61:ae,mild,1st_floor
9c:da:3e:69:d3:ef,80:0c:67:bd:1c:89,mild,1st_floor
9c:da:3e:69:d3:ef,e4:a7:a0:99:dc:f7,mild,1st_floor
9c:da:3e:69:d3:ef,40:e2:30:cd:e6:55,mild,1st_floor
9c:da:3e:69:d3:ef,3c:f8:62:6b:4e:d2,mild,1st_floor
9c:da:3e:69:d3:ef,e4:a7:a0:99:db:cb,mild,1st_floor
9c:da:3e:69:d3:ef,88:66:a5:3d:99:eb,mild,1st_floor
9c:da:3e:69:d3:ef,30:07:4d:72:11:54,mild,1st_floor
9c:da:3e:69:d3:ef,cc:c0:79:0b:9a:2a,mild,1st_floor
9c:da:3e:69:d3:ef,48:a4:72:ae:12:8f,mild,1st_floor
9c:da:3e:69:d3:ef,a8:db:03:52:33:06,mild,1st_floor
9c:da:3e:69:d3:ef,fc:4d:d4:55:31:b4,mild,1st_floor
9c:da:3e:69:d3:ef,88:66:a5:1a:ba:53,moderate,1st_floor
9c:da:3e:69:d3:ef,5c:5f:67:8b:1c:7b,moderate,1st_floor
9c:da:3e:69:d3:ef,98:10:e8:07:b6:8f,moderate,1st_floor
9c:da:3e:69:d3:ef,9c:da:3e:7e:f7:75,moderate,1st_floor
88:66:a5:97:34:60,48:a4:72:ae:11:5e,mild,1st_floor
88:66:a5:97:34:60,88:66:a5:55:f1:6e,mild,1st_floor
88:66:a5:97:34:60,9c:da:3e:69:d3:ef,mild,1st_floor
88:66:a5:97:34:60,cc:44:63:23:c8:f9,mild,1st_floor
88:66:a5:97:34:60,38:78:62:ec:78:16,mild,1st_floor
88:66:a5:97:34:60,98:10:e8:3b:08:d7,mild,1st_floor
88:66:a5:97:34:60,88:66:a5:12:7c:b1,mild,1st_floor
